time_ms,stream_id,bytes,sct_ms,e2e_ms,class,scheduler
1765684530997,0,51200,1528.56,1551.34,short,drr
1765684531099,16,51200,1623.95,1653.65,short,drr
1765684531111,20,51200,1638.94,1664.99,short,drr
1765684531112,92,51200,1625.43,1665.99,short,drr
1765684531117,100,51200,1626.82,1671.05,short,drr
1765684531120,8,51200,1481.85,1674.10,short,drr
1765684531125,88,51200,1627.16,1678.73,short,drr
1765684531129,80,51200,1627.24,1682.45,short,drr
1765684531132,76,51200,1621.27,1686.18,short,drr
1765684531137,108,51200,1622.46,1691.11,short,drr
1765684531142,112,51200,1620.33,1696.12,short,drr
1765684531145,116,51200,1619.06,1698.59,short,drr
1765684531155,24,51200,1618.11,1708.60,short,drr
1765684531160,36,51200,1619.45,1713.69,short,drr
1765684531165,40,51200,1615.16,1718.83,short,drr
1765684531170,44,51200,1616.54,1723.94,short,drr
1765684531175,48,51200,1617.76,1729.02,short,drr
1765684531180,52,51200,1615.88,1734.17,short,drr
1765684531184,56,51200,1615.75,1737.86,short,drr
1765684531189,60,51200,1616.92,1742.75,short,drr
1765684531194,64,51200,1617.15,1747.75,short,drr
1765684531199,68,51200,1618.30,1752.64,short,drr
1765684531204,72,51200,1619.58,1757.64,short,drr
1765684531214,104,51200,1615.14,1767.56,short,drr
1765684531215,4,51200,1612.48,1768.78,short,drr
1765684531262,32,51200,1728.60,1815.39,short,drr
1765684531303,84,51200,1709.08,1856.52,short,drr
1765684532229,28,51200,2620.20,2782.87,short,drr
1765684532418,120,51200,1421.34,1552.23,short,drr
1765684532530,132,51200,1417.93,1546.98,short,drr
1765684532536,140,51200,1416.63,1544.73,short,drr
1765684532548,144,51200,1422.80,1551.05,short,drr
1765684532553,152,51200,1419.09,1548.37,short,drr
1765684532555,156,51200,1416.59,1548.47,short,drr
1765684532567,164,51200,1420.50,1552.27,short,drr
1765684532578,172,51200,1417.88,1550.95,short,drr
1765684532578,176,51200,1412.71,1545.90,short,drr
1765684532585,180,51200,1414.95,1550.80,short,drr
1765684532593,184,51200,1417.54,1553.41,short,drr
1765684532594,188,51200,1413.62,1552.19,short,drr
1765684532598,192,51200,1412.43,1550.80,short,drr
1765684532603,196,51200,1412.47,1553.43,short,drr
1765684532608,200,51200,1412.53,1553.37,short,drr
1765684532613,204,51200,1412.66,1556.01,short,drr
1765684532618,208,51200,1412.65,1558.42,short,drr
1765684532636,212,51200,1419.09,1563.55,short,drr
1765684532714,220,51200,1410.60,1530.90,short,drr
1765684532716,224,51200,1408.12,1530.88,short,drr
1765684533505,228,51200,1279.89,1395.56,short,drr
1765684533516,128,51200,2409.14,2538.46,short,drr
1765684533543,168,51200,2388.02,2518.49,short,drr
1765684533706,232,51200,1286.14,1404.88,short,drr
1765684533810,236,51200,1276.98,1410.08,short,drr
1765684533815,240,51200,1273.35,1410.16,short,drr
1765684533820,244,51200,1272.26,1412.87,short,drr
1765684533828,252,51200,1271.27,1410.76,short,drr
1765684533839,260,51200,1266.14,1396.96,short,drr
1765684533845,264,51200,1266.12,1398.20,short,drr
1765684533847,268,51200,1258.59,1396.96,short,drr
1765684533852,276,51200,1253.14,1390.18,short,drr
1765684533857,280,51200,1253.23,1392.81,short,drr
1765684533863,284,51200,1253.35,1392.77,short,drr
1765684533868,288,51200,1253.45,1389.30,short,drr
1765684533878,292,51200,1258.70,1395.79,short,drr
1765684533917,256,51200,1355.32,1497.40,short,drr
1765684533962,300,51200,1244.65,1350.28,short,drr
1765684533963,304,51200,1242.06,1351.54,short,drr
1765684534721,312,51200,1214.83,1322.39,short,drr
1765684534763,320,51200,1219.63,1328.83,short,drr
1765684534908,324,51200,1200.20,1322.21,short,drr
1765684534994,328,51200,1182.82,1302.09,short,drr
1765684534999,332,51200,1182.67,1295.94,short,drr
1765684535024,340,51200,1183.70,1295.78,short,drr
1765684535036,348,51200,1182.75,1288.43,short,drr
1765684535040,352,51200,1181.28,1289.74,short,drr
1765684535045,356,51200,1181.21,1289.52,short,drr
1765684535051,364,51200,1178.47,1290.65,short,drr
1765684535090,368,51200,1178.42,1287.81,short,drr
1765684535111,376,51200,1178.60,1290.59,short,drr
1765684535140,380,51200,1176.69,1277.21,short,drr
1765684535174,372,51200,1257.03,1366.30,short,drr
1765684535213,384,51200,1172.10,1277.06,short,drr
1765684535835,388,51200,1118.77,1229.58,short,drr
1765684535876,392,51200,1112.47,1233.37,short,drr
1765684535899,360,51200,2029.87,2140.79,short,drr
1765684536020,396,51200,1110.25,1215.76,short,drr
1765684536105,400,51200,1110.24,1209.49,short,drr
1765684536110,404,51200,1110.24,1212.01,short,drr
1765684536132,408,51200,1106.33,1209.53,short,drr
1765684536146,416,51200,1104.08,1207.03,short,drr
1765684536154,420,51200,1106.62,1210.71,short,drr
1765684536163,424,51200,1110.40,1214.41,short,drr
1765684536197,428,51200,1105.36,1209.16,short,drr
1765684536216,432,51200,1104.99,1207.90,short,drr
1765684536250,436,51200,1108.16,1209.15,short,drr
1765684536317,444,51200,1104.44,1204.17,short,drr
1765684536930,448,51200,1093.49,1192.14,short,drr
1765684536961,452,51200,1083.27,1190.92,short,drr
1765684537099,460,51200,1076.77,1183.84,short,drr
1765684537182,464,51200,1075.61,1177.49,short,drr
1765684537209,472,51200,1075.53,1174.80,short,drr
1765684537223,476,51200,1075.60,1176.24,short,drr
1765684537229,480,51200,1073.12,1173.94,short,drr
1765684537234,484,51200,1074.45,1175.17,short,drr
1765684537272,488,51200,1072.12,1173.39,short,drr
1765684537289,492,51200,1072.11,1172.31,short,drr
1765684537387,500,51200,1065.73,1164.60,short,drr
1765684537458,496,51200,1140.81,1238.44,short,drr
1765684537823,456,51200,1924.29,2035.92,short,drr
1765684537980,504,51200,1050.54,1146.78,short,drr
1765684538014,508,51200,1051.76,1148.07,short,drr
1765684538122,512,51200,1020.93,1125.38,short,drr
1765684538206,516,51200,1022.49,1121.76,short,drr
1765684538241,524,51200,1017.27,1116.56,short,drr
1765684538289,536,51200,1014.98,1113.06,short,drr
1765684538302,540,51200,1011.20,1108.10,short,drr
1765684538396,544,51200,1008.00,1100.41,short,drr
1765684538454,548,51200,999.60,1095.81,short,drr
1765684538911,556,51200,929.58,1020.64,short,drr
1765684538943,520,51200,1732.57,1830.49,short,drr
1765684538963,528,51200,1732.71,1833.34,short,drr
1765684539052,564,51200,929.39,1020.57,short,drr
1765684539149,572,51200,906.11,1001.80,short,drr
1765684539190,576,51200,899.45,992.78,short,drr
1765684539205,580,51200,900.62,991.43,short,drr
1765684539305,584,51200,909.28,993.50,short,drr
1765684539374,588,51200,920.57,1004.89,short,drr
1765684539493,552,51200,1669.21,1762.16,short,drr
1765684539896,600,51200,931.61,1018.79,short,drr
1765684540083,608,51200,932.26,1019.70,short,drr
1765684540122,612,51200,931.19,1018.63,short,drr
1765684540137,616,51200,929.91,1021.07,short,drr
1765684540225,620,51200,918.23,1019.86,short,drr
1765684540281,624,51200,905.29,998.26,short,drr
1765684540390,628,51200,897.48,984.16,short,drr
1765684540543,592,51200,1631.10,1714.19,short,drr
1765684540840,632,51200,878.92,973.43,short,drr
1765684540966,636,51200,879.99,964.46,short,drr
1765684541009,640,51200,883.85,969.17,short,drr
1765684541023,644,51200,884.00,969.50,short,drr
1765684541175,652,51200,892.23,977.17,short,drr
1765684541273,656,51200,879.87,972.47,short,drr
1765684541406,660,51200,862.91,948.29,short,drr
1765684541712,664,51200,870.37,954.26,short,drr
1765684541824,668,51200,856.34,956.81,short,drr
1765684541860,672,51200,849.91,944.33,short,drr
1765684541874,676,51200,849.79,937.79,short,drr
1765684542073,680,51200,844.13,922.09,short,drr
1765684542124,684,51200,850.56,929.56,short,drr
1765684542273,688,51200,863.82,947.52,short,drr
1765684542546,692,51200,831.65,912.54,short,drr
1765684542663,696,51200,837.93,918.12,short,drr
1765684542704,700,51200,843.21,924.42,short,drr
1765684542910,708,51200,835.52,926.97,short,drr
1765684542952,712,51200,826.58,912.02,short,drr
1765684543082,716,51200,808.28,892.46,short,drr
1765684543362,704,51200,1486.20,1569.85,short,drr
1765684543375,720,51200,827.77,907.72,short,drr
1765684543484,724,51200,819.29,914.64,short,drr
1765684543519,728,51200,812.76,902.07,short,drr
1765684543720,732,51200,809.11,885.69,short,drr
1765684543772,736,51200,818.16,895.78,short,drr
1765684543918,740,51200,834.30,914.28,short,drr
1765684544173,744,51200,814.35,897.34,short,drr
1765684544189,748,51200,813.88,893.43,short,drr
1765684544292,752,51200,805.69,884.74,short,drr
1765684544545,760,51200,821.88,904.35,short,drr
1765684544639,764,51200,806.34,890.86,short,drr
1765684544713,768,51200,794.58,876.36,short,drr
1765684544965,756,51200,1445.51,1524.40,short,drr
1765684544980,772,51200,805.20,882.58,short,drr
1765684544997,776,51200,805.08,885.05,short,drr
1765684545094,780,51200,800.96,880.93,short,drr
1765684545276,784,51200,729.91,810.40,short,drr
1765684545351,788,51200,709.61,784.88,short,drr
1765684545390,792,51200,675.85,753.32,short,drr
1765684545555,796,51200,588.63,670.51,short,drr
1765684549710,12,575488,20181.00,20264.26,medium,drr
1765684550099,124,575488,18998.67,19126.73,medium,drr
1765684553173,148,575488,22043.48,22174.17,medium,drr
1765684553175,468,575488,17061.64,17162.42,medium,drr
1765684553523,596,575488,14580.63,14666.10,medium,drr
1765684553573,272,575488,20977.97,21116.31,medium,drr
1765684554178,412,575488,19140.47,19242.13,medium,drr
1765684554187,604,575488,15133.59,15220.68,medium,drr
1765684554400,560,575488,16383.73,16476.78,medium,drr
1765684554780,532,575488,17543.26,17645.16,medium,drr
1765684567141,96,1521664,37543.09,37694.67,long,drr
1765684567345,160,1521664,36201.89,36333.56,long,drr
1765684567348,216,1521664,36086.37,36220.80,long,drr
1765684567353,136,1521664,36235.93,36363.99,long,drr
1765684567506,248,1521664,34952.23,35091.60,long,drr
1765684567520,308,1521664,34721.08,34832.01,long,drr
1765684567528,296,1521664,34837.76,34958.56,long,drr
1765684567584,316,1521664,34066.61,34177.91,long,drr
1765684567624,344,1521664,33775.32,33888.59,long,drr
1765684567649,336,1521664,33826.19,33943.44,long,drr
1765684567697,440,1521664,32522.65,32623.68,long,drr
1765684567800,568,1521664,29594.01,29698.20,long,drr
